"자치구","안심 주소","위도","경도","CCTV 수량","수정 일시"
"강서구","C141045_공항동 12-65(고정2)","37.5618","126.8155","1","2022-12-01"
"강서구","C141046_공항동 736(고정1)(12시)","37.5563","126.8134","1","2022-12-01"
"강서구","C141046_공항동 736(고정2)(6시)","37.5563","126.8134","1","2022-12-01"
"강서구","C141046_공항동 736(고정3)(3시)","37.5564","126.8136","1","2022-12-01"
"강서구","C141046_공항동 736(고정4)(9시)","37.5564","126.8136","1","2022-12-01"
"강서구","C141047_공항동 12-6(고정1)(2시)","37.5621","126.8147","1","2022-12-01"
"강서구","C141047_공항동 12-6(고정2)(8시)","37.5621","126.8147","1","2022-12-01"
"강서구","C141048_공항동 12-95(고정1)(9시)","37.5622","126.8146","1","2022-12-01"
"강서구","C141049 공항동 694-1 고정1 (12시)","37.5585","126.8134","1","2022-12-01"
"강서구","C141049 공항동 694-1 고정2 (6시)","37.5585","126.8134","1","2022-12-01"
"강서구","C141049 공항동 694-1 고정3 (9시)","37.5585","126.8136","1","2022-12-01"
"강서구","C141049 공항동 694-1 고정4 (3시)","37.5585","126.8136","1","2022-12-01"
"강서구","C141050 공항동 14-80 고정1 (7시)","37.5617","126.8136","1","2022-12-01"
"강서구","C141050 공항동 14-80 고정2 (1시)","37.5617","126.8136","1","2022-12-01"
"강서구","C141051 공항동 1360-5 고정1 (1시)","37.5545","126.8185","1","2022-12-01"
"강서구","C141051 공항동 1360-5 고정2 (7시)","37.5545","126.8185","1","2022-12-01"
"강서구","C141051 공항동 1360-5 고정3 (10시)","37.5545","126.8185","1","2022-12-01"
"강서구","C141052 공항동 677-10 고정1 (3시)","37.5548","126.8147","1","2022-12-01"
"강서구","C141052 공항동 677-10 고정2 (9시)","37.5548","126.8147","1","2022-12-01"
"강서구","C141053_공항동 55-188_고정1 (9시)","37.5579","126.8133","1","2022-12-01"
"강서구","C141054_공항동 665-4 _고정1 (6시)","37.5571","126.8144","1","2022-12-01"
"강서구","C141054_공항동 665-4 _고정2 (6시)","37.5571","126.8144","1","2022-12-01"
"강서구","C151001(A1018)_등촌1동 636-9","37.5560","126.8608","2","2022-12-01"
"강서구","C151001(A1018)_등촌1동 636-9(보조1) (1시 화곡로68길 연결)","37.5560","126.8608","1","2022-12-01"
"강서구","C151002(A1019)_등촌1동 643-70","37.5547","126.8598","2","2022-12-01"
"강서구","C151002(A1019)_등촌1동 643-70(보조1) (9시 공항대로53나길 15)","37.5547","126.8598","1","2022-12-01"
"강서구","C151003(A1020)_등촌1동 646-1","37.5541","126.8630","2","2022-12-01"
"강서구","C151003(A1020)_등촌1동646-1(보조1) (7시 백석초교)","37.5541","126.8630","1","2022-12-01"
"강서구","C151004_등촌1동 654-4","37.5556","126.8568","1","2022-12-01"
"강서구","C151004_등촌1동 654-4","37.5557","126.8568","1","2022-12-01"
"강서구","C151004_등촌1동 654-4(보조1) (5시 참사랑교회)","37.5556","126.8568","1","2022-12-01"
"강서구","C151005(A2009)_등촌1동 637-12","37.5570","126.8585","2","2022-12-01"
"강서구","C151006(A2010)_등촌1동 647-32","37.5527","126.8645","2","2022-12-01"
"강서구","C151006(A2010)_등촌1동 647-32(보조1) (10시 공항대로59길 연결)","37.5527","126.8645","1","2022-12-01"
"강서구","C151007(A2011)_등촌1동 654-42","37.5558","126.8559","2","2022-12-01"
"강서구","C151008(A4002)_등촌1동 653-8","37.5552","126.8585","2","2022-12-01"
"강서구","C151008(A4002)_등촌1동 653-8(보조1) 8시(서울영광교회). 10시(동양텔레콤)","37.5552","126.8585","1","2022-12-01"
"강서구","C151009(A4004)_등촌1동 656-37","37.5569","126.8553","1","2022-12-01"
"강서구","C151009(A4004)_등촌1동 656-37(보조1) (10시 화곡로연결)","37.5569","126.8553","1","2022-12-01"
"강서구","C151010(A8008)_등촌1동 635-1 (공항대로59길50)","37.5557","126.8626","2","2022-12-01"
"강서구","C151011(A8009)_등촌1동 636-30 (화곡로66길145-15)","37.5555","126.8617","2","2022-12-01"
"강서구","C151012(A8010)_등촌1동 654-53 (공항대로49길12-4)","37.5552","126.8564","2","2022-12-01"
"강서구","C151012_등촌1동 654-53(공항대로49길 12-4)(보조1)(5시)","37.5552","126.8564","1","2022-12-01"
"강서구","C151013_등촌1동 647-24(고정1)(4시)","37.5531","126.8638","1","2022-12-01"
"강서구","C151014_등촌동 654-58(고정1) (1시 화곡로64길 89앞 삼거리)","37.5552","126.8576","2","2022-12-01"
"강서구","C151014_등촌동 654-58(고정2) (10시 GS25 앞 삼거리)","37.5552","126.8576","1","2022-12-01"
"강서구","C151015_등촌동 712 (고정1) (10시 등촌1동 637-12 방향)","37.5561","126.8601","3","2022-12-01"
"강서구","C151016_등촌1동 633-17","37.5543","126.8652","1","2022-12-01"
"강서구","C151017(A4003)_등촌1동 646-10","37.5535","126.8629","1","2022-12-01"
"강서구","C151018(A8005)_등촌1동 653-9","37.5550","126.8578","1","2022-12-01"
"강서구","C151019_등촌1동 633-38(고정1) (10시 투웨니퍼스트 5동-7동 사이)","37.5535","126.8657","1","2022-12-01"
"강서구","C151019_등촌1동 633-38(고정2) (1시 보람더하임 102동 뒤쪽)","37.5535","126.8657","1","2022-12-01"
"강서구","C151019_등촌1동 633-38(고정3) (7시 동우빌딩앞 삼거리)","37.5535","126.8657","1","2022-12-01"
"강서구","C151021_등촌1동 651(고정1) (11시 아이리스빌딩)","37.5540","126.8600","1","2022-12-01"
"강서구","C151021_등촌1동 651(고정2) (1시 해피아이리스)","37.5544","126.8600","1","2022-12-01"
"강서구","C151021_등촌1동 651(고정3) (5시 백석초등학교)","37.5540","126.8600","1","2022-12-01"
"강서구","C151021_등촌1동 651(고정4) (7시 아이리스빌딩)","37.5544","126.8600","1","2022-12-01"
"강서구","C151022_등촌1동 654-13(고정1) (10시 보람아파트 관리사무소)","37.5558","126.8575","1","2022-12-01"
"강서구","C151022_등촌1동 654-13(고정2) (4시 칠성빌딩)","37.5558","126.8575","1","2022-12-01"
"강서구","C151023_등촌1동 644-31(고정1) (7시 공항대로)","37.5537","126.8608","1","2022-12-01"
"강서구","C151023_등촌1동 644-31(고정2) (1시 등마루어린이집)","37.5537","126.8608","1","2022-12-01"
"강서구","C151024_등촌1동 654-10(고정1)(7시)","37.5558","126.8573","1","2022-12-01"
"강서구","C151025_등촌1동 648-6(고정1)(4시)","37.5516","126.8654","1","2022-12-01"
"강서구","C151025_등촌1동 648-6(고정2)(7시)","37.5516","126.8654","1","2022-12-01"
"강서구","C151025_등촌1동 648-6(고정3)(1시)","37.5516","126.8654","1","2022-12-01"
"강서구","C151025_등촌1동 648-6(고정4)(10시)","37.5516","126.8654","1","2022-12-01"
"강서구","C151026_등촌1동 654-19(고정1)(1시)","37.5550","126.8570","1","2022-12-01"
"강서구","C151026_등촌1동 654-19(고정2)(9시)","37.5550","126.8570","1","2022-12-01"
"강서구","C151027_등촌1동 643-12(고정1)(5시)","37.5552","126.8594","1","2022-12-01"
"강서구","C151027_등촌1동 643-12(고정2)(1시)","37.5552","126.8594","1","2022-12-01"
"강서구","C151028_등촌1동 643-44(고정1)(11시)","37.5551","126.8590","1","2022-12-01"
"강서구","C151028_등촌1동 643-44(고정2)(5시)","37.5551","126.8590","1","2022-12-01"
"강서구","C151029_등촌1동 628-11(고정1)(10시)","37.5604","126.8562","1","2022-12-01"
"강서구","C151029_등촌1동 628-11(고정2)(7시)","37.5604","126.8562","1","2022-12-01"
"강서구","C151029_등촌1동 628-11(고정3)(5시)","37.5604","126.8562","1","2022-12-01"
"강서구","C161001(A1017)_등촌2동 529-16","37.5502","126.8592","1","2022-12-01"
"강서구","C161002(A1023)_등촌2동 365-105","37.5508","126.8591","1","2022-12-01"
"강서구","C161002(A1023)_등촌2동 365-105(보조1) (5시 로양펠리스)","37.5508","126.8591","1","2022-12-01"
"강서구","C161003(A1024)_등촌2동 365-21","37.5508","126.8608","1","2022-12-01"
"강서구","C161003(A1024)_등촌2동 365-21(보조1) (8시 미주그린빌라)","37.5508","126.8608","1","2022-12-01"
"강서구","C161005_등촌2동 522-1","37.5474","126.8613","1","2022-12-01"
"강서구","C161005_등촌로 39바길 26(등촌2동 522-1) - 카메라 1","37.5474","126.8613","1","2022-12-01"
"강서구","C161005_등촌로 39바길 26(보조1) (7시 등촌펠리스)","37.5474","126.8613","1","2022-12-01"
"강서구","C161006(A1027)_등촌2동 533-66","37.5510","126.8621","1","2022-12-01"
"강서구","C161006(A1027)_등촌2동 533-66","37.5511","126.8621","1","2022-12-01"
"강서구","C161006(A1027)_등촌2동533-66(보조1) (7시 미도유치원)","37.5511","126.8621","1","2022-12-01"
"강서구","C161007(A2012)_등촌2동 365-8","37.5514","126.8606","2","2022-12-01"
"강서구","C161007(A2012)_등촌2동 365-8(보조1) (1시 공항대로연결)","37.5514","126.8606","1","2022-12-01"
"강서구","C161008(A2014)_등촌2동 522-23","37.5464","126.8603","2","2022-12-01"
"강서구","C161008(A2014)_등촌2동 522-23(보조1) (5시 성산중앙교회)","37.5464","126.8603","1","2022-12-01"
"강서구","C161008(A2014)_등촌2동 522-23(보조2) (11시 등촌초교)","37.5464","126.8603","1","2022-12-01"
"강서구","C161009(A2015)_등촌2동 565-20","37.5380","126.8628","2","2022-12-01"
"강서구","C161010(A2016)_등촌2동 574-6","37.5376","126.8614","2","2022-12-01"
"강서구","C161012(A4006)_등촌2동 365-115","37.5503","126.8577","6","2022-12-01"
"강서구","C161012(A4006)_등촌2동 365-115(보조1) (2시 원투빌라)","37.5503","126.8577","1","2022-12-01"
"강서구","C161013(A6041)_등촌2동 567-5","37.5362","126.8627","2","2022-12-01"
"강서구","C161013(A6041)_등촌2동 567-5(보조1) (6시 숲사랑어린이집)","37.5362","126.8627","1","2022-12-01"
"강서구","C161014[경찰방범]_등촌2동 365-86","37.5510","126.8584","1","2022-12-01"
"강서구","C161015(A8012)_등촌2동 527-3 (등촌로51길14)","37.5491","126.8622","2","2022-12-01"
"강서구","C161016_등촌2동 515-8","37.5468","126.8573","1","2022-12-01"
"강서구","C161016_등촌2동 515-8 - 카메라 1","37.5468","126.8573","1","2022-12-01"
"강서구","C161016_등촌2동 515-8(보조1) (6시 등촌파크빌라)","37.5468","126.8573","1","2022-12-01"
"강서구","C161017_등촌동 532-1","37.5505","126.8625","1","2022-12-01"
"강서구","C161017_등촌동 532-1(보조1) (7시 태진아파트)","37.5505","126.8625","1","2022-12-01"
"강서구","C161017_등촌동 532-1(보조2) (1시 공항대로 연결)","37.5505","126.8625","1","2022-12-01"
"강서구","C161018_등촌2동 520-6 - 카메라 1","37.5480","126.8606","1","2022-12-01"
"강서구","C161018_등촌2동 520-6(보조1) (2시)","37.5480","126.8606","1","2022-12-01"
"강서구","C161019(A8011)_등촌2동 514-43 (등촌로39가길27)","37.5454","126.8591","2","2022-12-01"
"강서구","C161020_등촌2동 507-11","37.5495","126.8628","1","2022-12-01"
"강서구","C161022_등촌2동 510-7(고정1) (7시 영일고등학교)","37.5478","126.8624","1","2022-12-01"
"강서구","C161022_등촌2동 510-7(고정2) (1시 등촌로 51가길 33앞 삼거리)","37.5478","126.8624","1","2022-12-01"
"강서구","C161022_등촌2동 510-7(고정3) (3시 등촌로큰길)","37.5478","126.8624","1","2022-12-01"
"강서구","C161023_등촌2동 365-101(고정1) (6시)","37.5507","126.8585","1","2022-12-01"
"강서구","C161024_등촌2동 518-24(고정1) (11시 씨지아름채)","37.5464","126.8590","1","2022-12-01"
"강서구","C161025_등촌2동 366-10(고정1) (4시 태진아름아파트 103동)","37.5494","126.8608","1","2022-12-01"
"강서구","C161025_등촌2동 366-10(고정2) (10시 태진아파트101동)","37.5494","126.8608","1","2022-12-01"
"강서구","C161026_등촌2동 719(고정1) (1시 영일고등학교)","37.5460","126.8618","1","2022-12-01"
"강서구","C161026_등촌2동 719(고정2) (7시 등촌아이파크아파트 101동)","37.5460","126.8618","1","2022-12-01"
"강서구","C161027_등촌2동 533-7(고정1) (4시 등촌역 7번출구)","37.5511","126.8628","1","2022-12-01"
"강서구","C161027_등촌2동 533-7(고정2) (1시 공항대로)","37.5511","126.8628","1","2022-12-01"
"강서구","C161028_등촌2동 530-17(고정1) (7시 영일고등학교)","37.5497","126.8609","1","2022-12-01"
"강서구","C161028_등촌2동 530-17(고정2) (4시 등촌보람아파트)","37.5497","126.8609","1","2022-12-01"
"강서구","C161028_등촌2동 530-17(고정3)","37.5497","126.8609","1","2022-12-01"
"강서구","C161029_등촌2동 524-4(고정1) (10시 등촌로예원교회)","37.5456","126.8616","1","2022-12-01"
"강서구","C161029_등촌2동 524-4(고정2) (4시 등촌로)","37.5456","126.8616","1","2022-12-01"
"강서구","C161029_등촌2동 524-4(고정3) (1시 영일고등학교)","37.5457","126.8617","1","2022-12-01"
"강서구","C161030_등촌2동 526-33(고정1) (9시)","37.5497","126.8591","1","2022-12-01"
"강서구","C161030_등촌2동 526-33(고정2) (4시)","37.5497","126.8591","1","2022-12-01"
"강서구","C161030_등촌2동 526-33(고정3) (1시)","37.5497","126.8591","1","2022-12-01"
"강서구","C161031_등촌2동 518-24(고정1) (9시)","37.5464","126.8590","1","2022-12-01"
"강서구","C161031_등촌2동 518-24(고정2) (3시)","37.5464","126.8590","1","2022-12-01"
"강서구","C161033_등촌2동 568-28(고정1) (12시)","37.5365","126.8624","1","2022-12-01"
"강서구","C161033_등촌2동 568-28(고정2) (6시)","37.5365","126.8624","1","2022-12-01"
"강서구","C161034_등촌2동 509-1(고정1) (12시)","37.5493","126.8634","1","2022-12-01"
"강서구","C161034_등촌2동 509-1(고정2) (6시)","37.5493","126.8634","1","2022-12-01"
"강서구","C161036_등촌2동 513-2(고정1) (3시)","37.5453","126.8616","1","2022-12-01"
"강서구","C161037_등촌2동 365-46(고정1) (9시)","37.5512","126.8598","1","2022-12-01"
"강서구","C161037_등촌2동 365-46(고정2) (6시)","37.5512","126.8598","1","2022-12-01"
"강서구","C161038_등촌2동 514-62(고정1) (7시)","37.5458","126.8609","1","2022-12-01"
"강서구","C161040 등촌동 산 88 고정1 (6시)","37.5393","126.8630","1","2022-12-01"
"강서구","C161040 등촌동 산 88 고정2 (3시)","37.5393","126.8630","1","2022-12-01"
"강서구","C161040 등촌동 산 88 고정3 (12시)","37.5393","126.8630","1","2022-12-01"
"강서구","C161041_등촌동 516-25_PTZ","37.5460","126.8597","1","2022-12-01"
"강서구","C161041_등촌동 516-25_보조1","37.5460","126.8597","1","2022-12-01"
"강서구","C161041_등촌동 516-25_보조1 (1시)","37.5338","126.8623","1","2022-12-01"
"강서구","C161041_등촌동 516-25_보조1 (1시)","37.5460","126.8597","1","2022-12-01"
"강서구","C161041_등촌동 516-25_보조2 (11시)","37.5460","126.8597","1","2022-12-01"
"강서구","C161041_등촌동 516-25_보조3 (8시)","37.5460","126.8597","1","2022-12-01"
"강서구","C171001_등촌3동 698(고정1) (10시 등촌고등학교)","37.5610","126.8468","1","2022-12-01"
"강서구","C171001_등촌3동 698(고정2) (5시 등원초등학교)","37.5611","126.8468","1","2022-12-01"
"강서구","C171002_등촌3동 688-3(고정1) (10시 그랜드마트)","37.5606","126.8400","1","2022-12-01"
"강서구","C171002_등촌3동 688-3(고정2) (4시 등명초등학교)","37.5606","126.8400","1","2022-12-01"
"강서구","C171003_등촌3동 687-2(고정1) (7시 등촌주공 3단지)","37.5639","126.8411","1","2022-12-01"
"강서구","C171004_등촌3동 662-16(고정1) (4시 경복여자고등학교)","37.5578","126.8492","1","2022-12-01"
"강서구","C171004_등촌3동 662-16(고정2) (1시 등촌주공 11단지 1101동)","37.5579","126.8490","1","2022-12-01"
"강서구","C171004_등촌3동 662-16(고정3) (7시 성창빌딩)","37.5579","126.8490","1","2022-12-01"
"강서구","C171004_등촌3동 662-16(고정4) (10시 등촌동 우체국)","37.5578","126.8492","1","2022-12-01"
"강서구","C171005(A2017)_등촌3동 659","37.5583","126.8493","2","2022-12-01"
"강서구","C171005(A2017)_등촌3동 659","37.5583","126.8494","1","2022-12-01"
"강서구","C171006_등촌3동 667-16","37.5587","126.8435","1","2022-12-01"
"강서구","C171006_등촌3동 667-16 - 카메라 1","37.5587","126.8435","1","2022-12-01"
"강서구","C171007(A4007)_등촌3동 683 (강서로 68길 12)","37.5665","126.8417","2","2022-12-01"
"강서구","C171007(A4007)_등촌3동 683 (강서로 68길 12)(보조1) (7시 등촌근린공원)","37.5665","126.8417","1","2022-12-01"
"강서구","C171007(A4007)_등촌3동 683 (강서로 68길 12)(보조2) (1시 수라간)","37.5665","126.8417","1","2022-12-01"
"강서구","C171008(A8013)_등촌3동 131 경복여고 정문 (화곡로375)","37.5577","126.8507","2","2022-12-01"
"강서구","C171009(A8014)_등촌3동 131 경복여고 후문 (화곡로375)","37.5587","126.8517","2","2022-12-01"
"강서구","C171009(A8014)_등촌3동 131 경복여고 후문(보조1)(1시)","37.5587","126.8517","1","2022-12-01"
"강서구","C171010_등촌동 661-4 - 카메라 1","37.5584","126.8473","1","2022-12-01"
"강서구","C171011_등촌3동696-1(고정1) (5시 등촌진로아파트 108동앞)","37.5599","126.8454","1","2022-12-01"
